dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,rain,date,hour
2022-11-30 19:00:00,12.78,12.62,1012,96,12.16,0.0,75,7000,4.12,50,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-11-30,19
2022-11-30 20:00:00,12.24,12.03,1013,96,11.62,0.0,75,2000,3.13,135,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",4.47,,2022-11-30,20
2022-11-30 21:00:00,12.16,11.94,1013,96,11.54,0.0,75,1500,4.12,40,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,{'1h': 0.18},2022-11-30,21
2022-11-30 22:00:00,11.75,11.49,1013,96,11.13,0.0,75,2000,7.15,135,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",7.6,,2022-11-30,22
2022-11-30 23:00:00,11.37,11.07,1013,96,10.76,0.0,100,2000,4.92,135,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",7.15,,2022-11-30,23
2022-12-01 00:00:00,11.58,11.27,1013,95,10.81,0.0,75,1200,3.6,30,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,,2022-12-01,0
2022-12-01 01:00:00,10.58,10.17,1013,95,9.81,0.0,75,1600,10.28,135,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",10.73,,2022-12-01,1
2022-12-01 02:00:00,10.44,10.05,1013,96,9.83,0.0,75,4000,8.05,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",9.83,,2022-12-01,2
2022-12-01 03:00:00,10.39,9.99,1013,96,9.78,0.0,75,10000,5.66,50,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-01,3
2022-12-01 04:00:00,10.14,9.66,1013,94,9.22,0.0,75,8000,7.6,135,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",13.86,,2022-12-01,4
2022-12-01 05:00:00,10.14,9.66,1013,94,9.22,0.0,75,6000,7.6,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",14.75,,2022-12-01,5
2022-12-01 06:00:00,10.14,9.66,1013,94,9.22,0.0,75,10000,9.83,135,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",14.31,,2022-12-01,6
2022-12-01 07:00:00,10.17,9.72,1014,95,9.41,0.0,75,10000,5.81,135,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",9.83,,2022-12-01,7
2022-12-01 08:00:00,9.84,6.45,1014,96,9.23,0.0,40,10000,8.05,135,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",9.83,,2022-12-01,8
2022-12-01 09:00:00,10.27,9.7,1015,90,8.7,0.29,20,10000,5.81,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",8.05,,2022-12-01,9
2022-12-01 10:00:00,11.24,10.46,1015,78,7.55,0.87,20,10000,6.69,20,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-12-01,10
2022-12-01 11:00:00,12.69,12.0,1016,76,8.57,1.56,20,10000,8.49,135,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",9.39,,2022-12-01,11
2022-12-01 12:00:00,14.25,13.66,1015,74,9.69,2.08,20,10000,7.72,20,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-12-01,12
2022-12-01 13:00:00,14.91,14.21,1014,67,8.84,2.17,20,10000,6.71,135,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",14.31,,2022-12-01,13
2022-12-01 14:00:00,15.59,14.88,1013,64,8.81,1.75,0,10000,9.83,225,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",13.86,,2022-12-01,14
2022-12-01 15:00:00,15.94,15.23,1013,63,8.91,1.05,0,10000,6.71,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8.49,,2022-12-01,15
2022-12-01 16:00:00,15.84,15.12,1013,63,8.82,0.44,0,10000,5.36,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8.49,,2022-12-01,16
2022-12-01 17:00:00,14.94,14.24,1013,67,8.87,0.0,0,10000,4.12,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-12-01,17
2022-12-01 18:00:00,13.15,12.56,1013,78,9.4,0.0,20,10000,3.09,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-12-01,18
2022-12-01 19:00:00,12.72,11.98,1014,74,8.21,0.0,0,10000,3.13,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.02,,2022-12-01,19
2022-12-01 20:00:00,12.15,11.38,1014,75,7.86,0.0,0,10000,3.6,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-12-01,20
2022-12-01 21:00:00,11.56,10.83,1014,79,8.05,0.0,0,10000,3.6,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-12-01,21
2022-12-01 22:00:00,11.46,10.62,1015,75,7.19,0.0,0,10000,3.6,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-12-01,22
2022-12-01 23:00:00,10.96,10.12,1015,77,7.09,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-12-01,23
