dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour,rain
2023-01-10 11:00:00,14.64,14.17,1031,77,10.66,0.92,75,2000,2.57,170,,"[{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2023-01-10,11,
2023-01-10 12:00:00,15.26,14.88,1030,78,11.45,1.24,75,3500,3.13,270,4.92,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2023-01-10,12,
2023-01-10 13:00:00,15.29,14.89,1029,77,11.29,1.28,75,3000,5.81,360,7.6,"[{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2023-01-10,13,
2023-01-10 14:00:00,15.93,15.56,1029,76,11.71,1.04,75,4000,7.6,270,10.73,"[{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2023-01-10,14,
2023-01-10 15:00:00,16.23,15.87,1028,75,11.8,0.63,75,10000,4.92,360,5.36,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2023-01-10,15,
2023-01-10 16:00:00,16.02,15.61,1028,74,11.39,0.21,75,10000,4.12,300,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2023-01-10,16,
2023-01-10 17:00:00,15.67,15.22,1028,74,11.06,0.0,75,10000,3.09,280,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2023-01-10,17,
2023-01-10 18:00:00,15.18,14.69,1028,74,10.58,0.0,40,10000,2.06,290,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2023-01-10,18,
2023-01-10 19:00:00,14.94,14.47,1029,76,10.75,0.0,75,10000,2.24,315,4.02,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-10,19,
2023-01-10 20:00:00,14.86,14.28,1029,72,9.87,0.0,75,10000,3.09,250,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-10,20,
2023-01-10 21:00:00,14.55,13.99,1029,74,9.98,0.0,75,10000,2.24,337,2.68,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-10,21,
2023-01-10 22:00:00,14.22,13.63,1029,74,9.66,0.0,75,10000,3.13,315,4.02,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-10,22,
2023-01-10 23:00:00,14.22,13.63,1029,74,9.66,0.0,75,10000,2.57,190,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-10,23,
2023-01-11 00:00:00,13.65,13.06,1029,76,9.5,0.0,20,10000,4.02,225,4.47,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2023-01-11,0,
2023-01-11 01:00:00,13.37,12.77,1028,77,9.43,0.0,75,10000,4.92,315,4.92,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-11,1,
2023-01-11 02:00:00,13.85,13.3,1028,77,9.89,0.0,75,10000,4.02,225,5.81,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-11,2,
2023-01-11 03:00:00,14.22,13.71,1028,77,10.25,0.0,75,10000,5.81,225,5.81,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-11,3,
2023-01-11 04:00:00,14.44,13.95,1027,77,10.46,0.0,75,8000,5.36,225,8.05,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2023-01-11,4,
2023-01-11 05:00:00,14.6,14.15,1027,78,10.81,0.0,40,7000,4.47,360,6.71,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2023-01-11,5,
2023-01-11 06:00:00,15.12,14.7,1027,77,11.12,0.0,40,10000,3.6,240,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",2023-01-11,6,{'1h': 1}
2023-01-11 07:00:00,14.47,14.04,1027,79,10.88,0.0,40,10000,5.14,340,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2023-01-11,7,
2023-01-11 08:00:00,14.2,13.71,1028,78,10.42,0.0,20,10000,7.2,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2023-01-11,8,
2023-01-11 09:00:00,14.26,13.73,1029,76,10.09,0.3,20,10000,8.75,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2023-01-11,9,
2023-01-11 10:00:00,15.03,14.44,1030,71,9.82,0.84,20,10000,7.72,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2023-01-11,10,
2023-01-11 11:00:00,15.42,14.71,1031,65,8.88,1.49,40,10000,8.23,10,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2023-01-11,11,
2023-01-11 12:00:00,16.06,15.37,1030,63,9.03,1.99,20,10000,7.2,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2023-01-11,12,
2023-01-11 13:00:00,16.59,15.92,1030,62,9.29,2.01,40,10000,8.05,135,12.07,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2023-01-11,13,
2023-01-11 14:00:00,16.32,15.7,1029,65,9.74,1.63,40,10000,6.69,360,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2023-01-11,14,
2023-01-11 15:00:00,16.65,15.99,1029,62,9.35,1.0,20,10000,8.23,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2023-01-11,15,
2023-01-11 16:00:00,15.75,15.16,1031,68,9.87,0.41,20,10000,7.72,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2023-01-11,16,
2023-01-11 17:00:00,14.83,14.12,1030,67,8.77,0.0,20,10000,7.72,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2023-01-11,17,
2023-01-11 18:00:00,13.51,12.77,1030,71,8.36,0.0,20,10000,9.39,135,13.86,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2023-01-11,18,
2023-01-11 19:00:00,12.87,12.09,1031,72,7.95,0.0,20,10000,8.49,360,9.83,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2023-01-11,19,
2023-01-11 20:00:00,12.29,11.64,1032,79,8.76,0.0,20,10000,3.6,10,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2023-01-11,20,
2023-01-11 21:00:00,11.85,11.02,1031,74,7.37,0.0,20,10000,5.36,157,11.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2023-01-11,21,
2023-01-11 22:00:00,11.37,10.47,1031,73,6.71,0.0,0,10000,5.14,340,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2023-01-11,22,
2023-01-11 23:00:00,11.46,10.59,1031,74,6.99,0.0,0,10000,4.92,135,8.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2023-01-11,23,
