dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-05-27 12:00:00,28.27,27.51,1015,34,10.93,8.65,0,10000,3.6,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-27,12,
2022-05-27 13:00:00,30.42,29.15,1015,30,10.91,8.9,0,10000,4.12,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-27,13,
2022-05-27 14:00:00,31.59,29.99,1014,26,9.77,7.94,0,10000,4.12,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-27,14,
2022-05-27 15:00:00,31.68,30.46,1015,30,11.99,6.12,0,10000,4.63,200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-27,15,
2022-05-27 16:00:00,32.29,30.92,1014,28,11.47,3.96,0,10000,4.12,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-27,16,
2022-05-27 17:00:00,29.98,28.54,1014,27,8.96,2.1,0,10000,6.17,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-27,17,
2022-05-27 18:00:00,28.6,27.66,1014,32,10.3,0.83,0,10000,7.2,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-27,18,
2022-05-27 19:00:00,26.84,26.44,1014,33,9.23,0.21,0,10000,7.2,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-27,19,
2022-05-27 20:00:00,25.0,24.57,1014,39,10.1,0.0,0,10000,5.66,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-27,20,
2022-05-27 21:00:00,23.21,22.71,1014,43,9.95,0.0,0,10000,5.14,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-27,21,
2022-05-27 22:00:00,22.29,21.85,1014,49,11.07,0.0,0,10000,4.12,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-27,22,
2022-05-27 23:00:00,21.39,21.07,1014,57,12.53,0.0,0,10000,3.09,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-27,23,
