dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-02-25 10:00:00,15.1,14.15,1016,57,6.65,1.64,0,10000,7.2,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-25,10,
2022-02-25 11:00:00,15.71,14.77,1016,55,6.7,2.61,0,10000,5.66,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-25,11,
2022-02-25 12:00:00,17.76,16.84,1016,48,6.62,3.27,0,10000,6.69,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-25,12,
2022-02-25 13:00:00,19.08,18.27,1015,47,7.52,3.8,0,10000,7.2,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-25,13,
2022-02-25 14:00:00,19.93,19.18,1015,46,7.98,3.2,20,10000,5.14,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-25,14,
2022-02-25 15:00:00,20.27,19.45,1014,42,6.96,2.15,20,10000,7.2,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-25,15,
2022-02-25 16:00:00,19.56,18.75,1014,45,7.32,1.0,20,10000,6.69,40,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-25,16,
2022-02-25 17:00:00,19.49,18.62,1014,43,6.59,0.33,20,10000,5.66,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-25,17,
2022-02-25 18:00:00,18.63,17.75,1014,46,6.79,0.0,20,10000,5.66,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-25,18,
2022-02-25 19:00:00,17.33,16.45,1014,51,7.11,0.0,20,10000,7.2,40,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-02-25,19,
2022-02-25 20:00:00,16.85,15.97,1015,53,7.22,0.0,0,10000,6.17,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-25,20,
2022-02-25 21:00:00,16.48,15.41,1014,47,5.14,0.0,0,10000,6.69,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-25,21,
2022-02-25 22:00:00,15.53,14.55,1013,54,6.27,0.0,0,10000,4.63,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-25,22,
2022-02-25 23:00:00,14.82,13.82,1013,56,6.14,0.0,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-25,23,
2022-02-26 00:00:00,13.78,12.81,1014,61,6.4,0.0,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-26,0,
2022-02-26 01:00:00,12.87,11.94,1014,66,6.68,0.0,0,10000,5.66,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-26,1,
2022-02-26 02:00:00,12.6,11.67,1014,67,6.64,0.0,0,10000,5.66,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-26,2,
2022-02-26 03:00:00,12.4,11.47,1013,68,6.67,0.0,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-26,3,
2022-02-26 04:00:00,12.26,11.34,1013,69,6.75,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-26,4,
2022-02-26 05:00:00,11.73,10.79,1013,70,6.45,0.0,0,10000,3.09,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-26,5,
2022-02-26 06:00:00,11.85,10.92,1011,70,6.56,0.0,0,10000,3.6,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-26,6,
2022-02-26 07:00:00,11.42,10.5,1011,72,6.56,0.0,0,10000,3.09,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-26,7,
2022-02-26 08:00:00,11.7,10.83,1013,73,7.03,0.24,0,10000,3.6,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-26,8,
2022-02-26 09:00:00,13.08,12.3,1014,71,7.95,0.9,20,10000,4.12,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-26,9,
2022-02-26 10:00:00,14.22,13.47,1014,68,8.4,1.94,75,10000,4.12,60,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-02-26,10,
2022-02-26 11:00:00,15.24,14.54,1015,66,8.94,3.09,20,10000,3.6,70,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-26,11,
2022-02-26 12:00:00,16.0,15.33,1015,64,9.2,3.87,20,10000,2.57,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-26,12,
2022-02-26 13:00:00,16.63,15.97,1014,62,9.33,4.08,40,10000,4.12,210,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-02-26,13,
2022-02-26 14:00:00,16.72,16.09,1014,63,9.65,3.44,40,10000,4.12,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-02-26,14,
2022-02-26 15:00:00,16.44,15.78,1013,63,9.38,2.32,20,10000,2.57,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-26,15,
2022-02-26 16:00:00,17.16,16.52,1017,61,9.58,1.19,20,10000,4.12,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-26,16,
2022-02-26 17:00:00,17.1,16.41,1017,59,9.03,0.39,40,10000,5.14,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-02-26,17,
2022-02-26 18:00:00,15.4,14.75,1014,67,9.31,0.0,40,10000,5.14,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-02-26,18,
2022-02-26 19:00:00,13.98,13.29,1014,71,8.81,0.0,20,10000,4.92,352,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-02-26,19,6.71
2022-02-26 20:00:00,13.28,12.57,1015,73,8.55,0.0,20,10000,4.63,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-02-26,20,
2022-02-26 21:00:00,13.13,12.4,1015,73,8.4,0.0,40,10000,4.12,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-02-26,21,
2022-02-26 22:00:00,13.01,12.32,1016,75,8.69,0.0,75,10000,4.63,310,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-02-26,22,
2022-02-26 23:00:00,12.66,12.02,1016,78,8.93,0.0,20,10000,4.12,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-02-26,23,
