dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-10-17 18:00:00,20.87,21.0,1017,76,16.49,0.0,0,10000,5.36,315,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,5.81,2022-10-17,18
2022-10-17 19:00:00,19.81,19.91,1017,79,16.07,0.0,0,10000,4.02,225,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,4.92,2022-10-17,19
2022-10-17 20:00:00,19.35,19.53,1017,84,16.58,0.0,0,10000,3.13,315,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,4.02,2022-10-17,20
2022-10-17 21:00:00,19.45,19.62,1017,83,16.49,0.0,0,10000,8.05,225,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,8.05,2022-10-17,21
2022-10-17 22:00:00,18.8,19.03,1018,88,16.77,0.0,75,10000,8.05,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,9.83,2022-10-17,22
2022-10-17 23:00:00,18.97,19.22,1018,88,16.94,0.0,75,10000,5.81,247,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,8.05,2022-10-17,23
2022-10-18 00:00:00,18.92,19.19,1017,89,17.07,0.0,75,7000,12.96,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,13.86,2022-10-18,0
2022-10-18 01:00:00,18.81,19.1,1017,90,17.14,0.0,75,7000,9.83,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,14.31,2022-10-18,1
2022-10-18 02:00:00,18.54,18.83,1017,91,17.04,0.0,75,6000,11.62,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,11.62,2022-10-18,2
2022-10-18 03:00:00,18.84,19.05,1016,87,16.63,0.0,75,8000,10.28,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,12.96,2022-10-18,3
2022-10-18 04:00:00,19.44,19.71,1016,87,17.22,0.0,75,10000,12.52,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,18.78,2022-10-18,4
2022-10-18 05:00:00,19.44,19.71,1016,87,17.22,0.0,75,10000,12.96,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,16.99,2022-10-18,5
2022-10-18 06:00:00,19.05,19.28,1016,87,16.84,0.0,75,10000,10.73,270,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,20.12,2022-10-18,6
2022-10-18 07:00:00,19.33,19.59,1017,87,17.11,0.0,75,10000,16.09,315,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,17.88,2022-10-18,7
2022-10-18 08:00:00,19.64,19.91,1017,86,17.23,0.21,75,10000,14.31,315,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,19.67,2022-10-18,8
2022-10-18 09:00:00,20.79,21.09,1018,83,17.8,0.81,75,10000,16.54,292,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",,22.8,2022-10-18,9
2022-10-18 10:00:00,21.26,21.53,1019,80,17.67,1.98,75,10000,17.43,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,22.8,2022-10-18,10
2022-10-18 11:00:00,22.47,22.7,1019,74,17.61,3.19,75,10000,14.75,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,21.9,2022-10-18,11
2022-10-18 12:00:00,23.76,23.99,1019,69,17.74,4.06,75,10000,12.52,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,21.9,2022-10-18,12
2022-10-18 13:00:00,23.12,23.29,1018,69,17.12,4.09,75,10000,15.2,135,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,26.38,2022-10-18,13
2022-10-18 14:00:00,22.98,23.16,1018,70,17.22,3.42,40,10000,29.06,292,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,31.29,2022-10-18,14
2022-10-18 15:00:00,22.61,22.86,1018,74,17.74,2.25,40,10000,19.67,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,26.38,2022-10-18,15
2022-10-18 16:00:00,21.99,22.26,1018,77,17.77,0.84,40,10000,19.22,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,22.8,2022-10-18,16
2022-10-18 17:00:00,21.24,21.53,1017,81,17.85,0.25,40,10000,14.31,337,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,24.14,2022-10-18,17
2022-10-18 18:00:00,20.82,21.12,1017,83,17.83,0.0,20,10000,16.54,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,21.01,2022-10-18,18
2022-10-18 19:00:00,20.67,20.99,1017,84,17.87,0.0,40,10000,15.2,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,21.01,2022-10-18,19
2022-10-18 20:00:00,20.12,20.41,1017,85,17.52,0.0,75,10000,9.83,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,20.12,2022-10-18,20
2022-10-18 21:00:00,19.71,20.03,1017,88,17.67,0.0,75,10000,20.12,292,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,21.46,2022-10-18,21
2022-10-18 22:00:00,19.71,20.01,1017,87,17.49,0.0,75,10000,24.14,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,24.14,2022-10-18,22
2022-10-18 23:00:00,19.93,20.2,1016,85,17.33,0.0,75,10000,27.27,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,27.27,2022-10-18,23
