dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour,rain
2023-01-06 11:00:00,10.55,9.62,1026,75,6.31,0.83,20,9000,2.24,135,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2.68,2023-01-06,11,
2023-01-06 12:00:00,11.84,10.86,1026,68,6.13,1.12,20,10000,2.57,150,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-06,12,
2023-01-06 13:00:00,13.43,12.89,1025,79,9.87,1.42,40,10000,2.57,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-06,13,
2023-01-06 14:00:00,14.22,13.86,1026,83,11.38,1.14,40,10000,4.12,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-06,14,
2023-01-06 15:00:00,15.8,15.32,1024,72,10.77,0.68,40,10000,7.15,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",10.28,2023-01-06,15,
2023-01-06 16:00:00,15.55,15.09,1024,74,10.94,0.4,20,10000,8.05,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",11.62,2023-01-06,16,
2023-01-06 17:00:00,15.28,14.72,1024,71,10.06,0.0,75,10000,10.28,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",12.07,2023-01-06,17,
2023-01-06 18:00:00,14.09,13.54,1024,76,9.93,0.0,75,10000,5.81,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",7.15,2023-01-06,18,
2023-01-06 19:00:00,14.12,13.52,1024,74,9.56,0.0,40,10000,5.81,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",7.6,2023-01-06,19,
2023-01-06 20:00:00,13.71,13.09,1024,75,9.36,0.0,75,10000,4.92,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",8.05,2023-01-06,20,
2023-01-06 21:00:00,13.79,13.16,1024,74,9.24,0.0,75,10000,4.92,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",5.81,2023-01-06,21,
2023-01-06 22:00:00,13.79,13.08,1024,71,8.63,0.0,75,10000,5.81,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",8.05,2023-01-06,22,
2023-01-06 23:00:00,13.57,12.89,1024,73,8.83,0.0,40,10000,7.15,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",12.52,2023-01-06,23,
2023-01-07 00:00:00,13.67,12.76,1023,64,6.99,0.0,75,10000,9.83,292,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10.73,2023-01-07,0,
2023-01-07 01:00:00,13.83,13.02,1023,67,7.81,0.0,40,10000,7.6,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",12.07,2023-01-07,1,
2023-01-07 02:00:00,13.4,12.7,1023,73,8.66,0.0,75,10000,5.81,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",12.07,2023-01-07,2,
2023-01-07 03:00:00,13.29,12.63,1023,75,8.96,0.0,40,10000,15.2,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",15.2,2023-01-07,3,
2023-01-07 04:00:00,14.36,13.76,1022,73,9.59,0.0,75,10000,6.71,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",16.09,2023-01-07,4,
2023-01-07 05:00:00,15.07,14.56,1021,74,10.48,0.0,75,10000,13.86,135,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",20.12,2023-01-07,5,
2023-01-07 06:00:00,14.76,14.22,1022,74,10.18,0.0,20,10000,9.39,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",13.86,2023-01-07,6,
2023-01-07 07:00:00,14.42,13.88,1022,75,10.05,0.0,20,10000,10.28,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",16.99,2023-01-07,7,
2023-01-07 08:00:00,14.82,14.26,1022,73,10.03,0.0,20,10000,12.52,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",18.78,2023-01-07,8,
2023-01-07 09:00:00,15.26,14.72,1022,72,10.25,0.11,75,10000,14.75,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",20.12,2023-01-07,9,
2023-01-07 10:00:00,15.47,15.0,1022,74,10.86,0.3,75,7000,14.75,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",22.8,2023-01-07,10,
2023-01-07 11:00:00,15.47,15.08,1022,77,11.46,0.54,75,9000,14.31,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",17.88,2023-01-07,11,
2023-01-07 12:00:00,16.1,16.19,1023,93,14.97,0.72,75,10000,8.23,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,12,
2023-01-07 13:00:00,15.85,15.55,1021,79,12.22,0.71,75,5000,12.07,225,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",15.2,2023-01-07,13,{'1h': 0.86}
2023-01-07 14:00:00,15.48,15.56,1022,95,14.68,0.58,75,2800,6.69,240,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,2023-01-07,14,{'1h': 0.27}
2023-01-07 15:00:00,16.44,16.65,1021,96,15.8,0.35,75,10000,9.26,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,15,
2023-01-07 16:00:00,16.16,16.34,1021,96,15.52,0.1,75,8000,9.26,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,16,
2023-01-07 17:00:00,16.16,16.29,1021,94,15.19,0.0,75,10000,7.72,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,17,
2023-01-07 18:00:00,16.16,16.29,1021,94,15.19,0.0,75,10000,7.72,230,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,2023-01-07,18,{'1h': 0.27}
2023-01-07 19:00:00,15.6,15.72,1021,96,14.96,0.0,75,8000,6.26,261,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10.28,2023-01-07,19,
2023-01-07 20:00:00,15.06,15.1,1022,95,14.27,0.0,75,10000,4.12,250,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,20,
2023-01-07 21:00:00,15.05,15.07,1022,94,14.09,0.0,75,10000,3.6,250,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,21,
2023-01-07 22:00:00,14.82,14.81,1022,94,13.86,0.0,75,8000,3.09,230,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,2023-01-07,22,
2023-01-07 23:00:00,15.49,15.58,1022,95,14.69,0.0,75,5000,4.12,220,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,2023-01-07,23,
