dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-05-16 07:00:00,17.76,17.89,1016,88,15.75,0.35,75,10000,6.71,201,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,10.73,2022-05-16,7
2022-05-16 08:00:00,18.2,18.32,1016,86,15.82,1.03,75,10000,5.14,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,,2022-05-16,8
2022-05-16 09:00:00,18.74,18.89,1017,85,16.17,2.14,75,10000,7.72,200,"[{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,,2022-05-16,9
2022-05-16 10:00:00,19.09,19.27,1017,85,16.51,5.23,75,10000,7.72,200,"[{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,,2022-05-16,10
2022-05-16 11:00:00,19.75,19.9,1017,81,16.4,7.14,75,10000,8.23,200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,,2022-05-16,11
2022-05-16 12:00:00,19.91,20.07,1017,81,16.55,8.35,75,10000,8.75,210,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,,2022-05-16,12
2022-05-16 13:00:00,20.22,20.36,1017,79,16.46,9.06,75,10000,8.23,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-16,13
2022-05-16 14:00:00,20.35,20.45,1017,77,16.19,8.03,75,10000,7.72,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-16,14
2022-05-16 15:00:00,20.37,20.45,1021,76,16.0,6.15,75,10000,7.2,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-16,15
2022-05-16 16:00:00,19.67,19.81,1017,81,16.32,3.98,75,9000,7.2,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-16,16
2022-05-16 17:00:00,19.58,19.71,1016,81,16.23,2.05,75,10000,8.05,206,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,12.07,2022-05-16,17
2022-05-16 18:00:00,19.59,19.72,1017,81,16.24,0.77,75,10000,6.17,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-16,18
2022-05-16 19:00:00,19.08,19.21,1017,83,16.13,0.18,40,10000,4.12,220,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-05-16,19
2022-05-16 20:00:00,18.48,18.63,1018,86,16.1,0.0,75,10000,4.63,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-05-16,20
2022-05-16 21:00:00,18.47,18.62,1017,86,16.09,0.0,20,10000,3.6,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-05-16,21
2022-05-16 22:00:00,17.97,18.09,1017,87,15.78,0.0,75,10000,4.12,240,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-05-16,22
2022-05-16 23:00:00,17.73,17.88,1017,89,15.89,0.0,20,10000,2.57,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-05-16,23
