dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour,rain
2022-12-25 11:00:00,14.5,14.46,1018,94,13.55,0.35,40,7000,4.63,180,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",2022-12-25,11,{'1h': 1.15}
2022-12-25 12:00:00,14.44,13.95,1016,77,10.46,0.46,20,10000,7.15,360,9.83,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-12-25,12,{'1h': 0.65}
2022-12-25 13:00:00,14.5,14.46,1018,94,13.55,0.33,75,7000,5.14,210,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",2022-12-25,13,{'1h': 0.75}
2022-12-25 14:00:00,14.36,14.25,1018,92,13.08,0.26,40,8000,6.69,220,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-12-25,14,{'1h': 0.24}
2022-12-25 15:00:00,12.97,12.31,1015,76,8.84,0.16,20,10000,4.12,200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-12-25,15,{'1h': 0.18}
2022-12-25 16:00:00,13.79,13.21,1016,76,9.64,0.12,40,10000,4.12,160,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-12-25,16,{'1h': 0.27}
2022-12-25 17:00:00,14.5,14.46,1018,94,13.55,0.0,40,10000,5.14,160,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-12-25,17,{'1h': 0.27}
2022-12-25 18:00:00,14.36,13.81,1017,75,9.99,0.0,75,10000,5.66,140,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-25,18,
2022-12-25 19:00:00,14.11,13.56,1017,76,9.95,0.0,20,10000,7.15,225,7.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-12-25,19,
2022-12-25 20:00:00,13.86,13.26,1018,75,9.51,0.0,20,10000,4.47,225,4.92,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",2022-12-25,20,{'1h': 0.24}
2022-12-25 21:00:00,13.81,13.18,1018,74,9.26,0.0,20,10000,4.02,360,7.6,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-12-25,21,
2022-12-25 22:00:00,13.21,12.57,1018,76,9.08,0.0,20,10000,4.63,110,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-12-25,22,
2022-12-25 23:00:00,12.8,12.07,1018,74,8.29,0.0,20,10000,3.13,180,4.02,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-12-25,23,
