dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-04-13 07:00:00,13.1,12.66,1012,84,10.46,0.24,40,10000,4.63,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-13,7
2022-04-13 08:00:00,14.32,13.87,1013,79,10.73,1.02,20,10000,5.66,360,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",,,2022-04-13,8
2022-04-13 09:00:00,15.49,14.95,1014,71,10.26,2.48,20,10000,7.2,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-13,9
2022-04-13 10:00:00,16.17,15.59,1014,67,10.04,4.48,75,10000,7.72,350,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-04-13,10
2022-04-13 11:00:00,16.85,16.24,1014,63,9.77,6.4,40,10000,7.2,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-13,11
2022-04-13 12:00:00,17.17,16.59,1013,63,10.07,7.66,40,10000,7.2,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-13,12
2022-04-13 13:00:00,18.2,17.62,1013,59,10.07,8.1,40,10000,7.72,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-13,13
2022-04-13 14:00:00,18.38,17.74,1013,56,9.46,7.07,40,10000,7.72,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-13,14
2022-04-13 15:00:00,18.67,18.11,1013,58,10.25,5.2,20,10000,9.26,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-13,15
2022-04-13 16:00:00,17.95,17.34,1013,59,9.83,3.2,20,10000,10.29,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-13,16
2022-04-13 17:00:00,17.31,16.66,1013,60,9.48,1.43,20,10000,10.29,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-13,17
2022-04-13 18:00:00,16.27,15.65,1013,65,9.69,0.42,20,10000,6.69,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-13,18
2022-04-13 19:00:00,14.97,14.35,1014,70,9.55,0.0,20,10000,7.72,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-13,19
2022-04-13 20:00:00,14.19,13.62,1014,75,9.83,0.0,20,10000,8.75,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-13,20
2022-04-13 21:00:00,13.55,12.97,1015,77,9.6,0.0,20,10000,9.26,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-13,21
2022-04-13 22:00:00,13.27,12.72,1015,79,9.71,0.0,20,10000,8.23,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-13,22
2022-04-13 23:00:00,13.13,12.56,1014,79,9.57,0.0,20,10000,5.66,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-13,23
