dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-08-15 21:00:00,19.78,19.75,1014,74,15.02,0.0,20,10000,5.14,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-15,21,
2022-08-15 22:00:00,19.64,19.64,1015,76,15.3,0.0,20,10000,2.57,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-15,22,
2022-08-15 23:00:00,19.58,19.6,1014,77,15.44,0.0,20,10000,2.06,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-15,23,
2022-08-16 00:00:00,19.55,19.6,1014,78,15.61,0.0,20,10000,2.06,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-16,0,
2022-08-16 01:00:00,19.24,19.36,1014,82,16.09,0.0,20,10000,2.06,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-16,1,
2022-08-16 02:00:00,19.54,19.69,1013,82,16.39,0.0,75,10000,2.57,290,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-16,2,
2022-08-16 03:00:00,20.0,20.14,1013,80,16.45,0.0,75,10000,2.57,260,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-16,3,
2022-08-16 04:00:00,19.58,19.73,1013,82,16.43,0.0,40,10000,2.57,260,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-08-16,4,
2022-08-16 05:00:00,19.64,19.8,1013,82,16.48,0.0,75,10000,2.68,320,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-16,5,3.58
2022-08-16 06:00:00,19.56,19.76,1013,84,16.78,0.0,75,10000,6.17,350,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-16,6,
2022-08-16 07:00:00,19.82,19.97,1014,81,16.47,0.26,40,10000,6.69,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-16,7,
2022-08-16 08:00:00,20.66,20.69,1014,73,15.65,0.9,40,10000,8.23,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-16,8,
2022-08-16 09:00:00,21.9,21.82,1015,64,14.79,2.05,40,10000,8.23,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-16,9,
2022-08-16 10:00:00,23.5,23.37,1015,56,14.22,4.53,40,10000,6.69,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-16,10,
2022-08-16 11:00:00,24.42,24.17,1015,48,12.71,6.33,40,10000,7.2,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-16,11,
2022-08-16 12:00:00,24.81,24.63,1015,49,13.38,7.5,40,10000,8.23,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-16,12,
2022-08-16 13:00:00,25.51,25.32,1015,46,13.05,7.49,40,10000,8.75,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-16,13,
2022-08-16 14:00:00,24.73,24.46,1015,46,12.34,6.59,20,10000,8.75,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-16,14,
2022-08-16 15:00:00,24.95,24.62,1015,43,11.52,4.93,20,10000,8.75,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-16,15,
2022-08-16 16:00:00,23.88,23.58,1015,48,12.21,3.06,20,10000,10.8,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-16,16,
2022-08-16 17:00:00,22.5,22.24,1016,55,13.02,1.47,40,10000,10.8,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-16,17,
2022-08-16 18:00:00,22.11,21.94,1015,60,13.99,0.48,20,10000,10.8,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-16,18,
2022-08-16 19:00:00,20.79,20.65,1015,66,14.21,0.0,20,10000,7.72,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-16,19,
2022-08-16 20:00:00,20.29,20.18,1016,69,14.42,0.0,20,10000,8.23,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-16,20,
2022-08-16 21:00:00,19.52,19.36,1017,70,13.91,0.0,20,10000,7.2,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-16,21,
2022-08-16 22:00:00,19.5,19.41,1017,73,14.54,0.0,20,10000,5.66,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-16,22,
2022-08-16 23:00:00,19.3,19.14,1017,71,13.92,0.0,20,10000,6.69,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-16,23,
