dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-09-14 04:00:00,19.44,19.79,1007,90,17.76,0.0,75,6000,6.69,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-14,4
2022-09-14 05:00:00,19.95,20.3,1008,88,17.9,0.0,75,10000,5.14,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-14,5
2022-09-14 06:00:00,19.96,20.34,1008,89,18.09,0.0,40,10000,5.14,210,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-09-14,6
2022-09-14 07:00:00,20.29,20.7,1011,89,18.42,0.11,75,6000,6.17,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-14,7
2022-09-14 08:00:00,20.3,20.76,1008,91,18.78,0.6,75,3000,6.69,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-14,8
2022-09-14 09:00:00,20.8,21.23,1009,88,18.74,1.64,40,10000,5.66,240,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-09-14,9
2022-09-14 10:00:00,21.24,21.67,1010,86,18.8,2.57,40,10000,6.69,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-09-14,10
2022-09-14 11:00:00,21.7,22.09,1010,83,18.69,3.81,75,10000,6.17,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-14,11
2022-09-14 12:00:00,22.33,22.73,1010,81,18.91,4.63,75,10000,5.66,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-14,12
2022-09-14 13:00:00,23.01,23.35,1011,76,18.55,6.37,75,10000,6.69,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-09-14,13
2022-09-14 14:00:00,23.03,23.35,1011,75,18.36,5.5,40,10000,5.66,220,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-09-14,14
2022-09-14 15:00:00,23.41,23.74,1011,74,18.51,3.93,40,10000,5.66,220,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-09-14,15
2022-09-14 16:00:00,23.27,23.56,1011,73,18.16,2.2,40,10000,5.36,271,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,7.6,2022-09-14,16
2022-09-14 17:00:00,23.08,23.27,1011,70,17.31,0.88,20,10000,4.63,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-09-14,17
2022-09-14 18:00:00,22.41,22.64,1012,74,17.55,0.21,40,10000,4.63,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-09-14,18
2022-09-14 19:00:00,21.14,21.42,1012,81,17.75,0.0,20,10000,3.13,334,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,4.47,2022-09-14,19
2022-09-14 20:00:00,20.98,21.25,1013,81,17.6,0.0,75,10000,3.09,250,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-14,20
2022-09-14 21:00:00,20.63,20.92,1014,83,17.64,0.0,40,10000,3.09,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-09-14,21
2022-09-14 22:00:00,20.59,20.92,1014,85,17.98,0.0,20,10000,2.57,240,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-09-14,22
2022-09-14 23:00:00,20.43,20.72,1015,84,17.64,0.0,75,10000,2.57,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-09-14,23
